company_name,company_tier,source_name,source_url,source_type,source_bucket,source_domain,official_domain,official_domain_confidence,source_quality_score,is_official_hint,structure_hint,discovery_method,verification_status,failure_count,last_success_at,last_active_job_count,quarantine_reason,is_quarantined
디지틀조선,중견/중소,디지틀조선 공식 채용,https://www.chosun.com/medical/2026/04/08/HRVI2HUQGBBOREJIL7RUNQLGLM,html_page,candidate,www.chosun.com,chosun.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
디포커스㈜,중견/중소,디포커스㈜ 공식 채용,https://www.dfocus.net/solution_dfocushr,html_page,candidate,www.dfocus.net,dfocus.net,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
디포커스㈜,중견/중소,디포커스㈜ 공식 채용,https://dfocus.net/solution_dfocushr,html_page,candidate,dfocus.net,dfocus.net,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
마드라스체크 주식회사,중견/중소,마드라스체크 주식회사 공식 채용,https://flow.team/kr/hr,html_page,candidate,flow.team,flow.team,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
링크솔루션,중견/중소,링크솔루션 공식 채용,https://lincsolution.com/hcmut-3dprinter-center-opening,html_page,candidate,lincsolution.com,lincsolution.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
노을,중견/중소,노을 공식 채용,https://careers.noul.com/openposition,html_page,candidate,careers.noul.com,noul.com,0.99,0.75,True,html,homepage_link_probe,실패,1.0,2026-04-12T07:51:42+09:00,0.0,,False
데브시스터즈,중견/중소,데브시스터즈 공식 채용,https://careers.devsisters.com,html_page,candidate,careers.devsisters.com,devsisters.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,5.0,,False
메이사,중견/중소,메이사 공식 채용,https://recruit.meissa.ai,html_page,candidate,recruit.meissa.ai,meissa.ai,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
미스릴,중견/중소,미스릴 공식 채용,https://mithril.im,html_page,candidate,mithril.im,mithril.im,0.99,0.75,True,html,official_domain_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
브릴리언트시스템즈,중견/중소,브릴리언트시스템즈 공식 채용,https://brillys.com/content/view.do,html_page,candidate,brillys.com,brillys.com,0.99,0.75,True,html,homepage_link_probe,실패,15.0,,0.0,,False
