company_name,company_tier,official_domain,company_name_en,region,aliases,discovery_method,candidate_seed_type,candidate_seed_url,candidate_seed_title,candidate_seed_reason
인게니움테라퓨틱스,스타트업,,,대한민국,[],manual_seed_import,MSS_BABY_UNICORN_2023,https://www.mss.go.kr/common/board/Download.do?bcIdx=1042145&cbIdx=197&streFileNm=a44ba7a3-17ac-4097-a781-6a859204f63c.pdf,MSS 2023 Baby Unicorn official selected companies,중소벤처기업부 2023 아기유니콘 선정기업 공식 보도자료 기반 bounded 확장
인이지,스타트업,,,대한민국,[],manual_seed_import,MSS_BABY_UNICORN_2023,https://www.mss.go.kr/common/board/Download.do?bcIdx=1042145&cbIdx=197&streFileNm=a44ba7a3-17ac-4097-a781-6a859204f63c.pdf,MSS 2023 Baby Unicorn official selected companies,중소벤처기업부 2023 아기유니콘 선정기업 공식 보도자료 기반 bounded 확장
인터엑스,스타트업,,,대한민국,[],manual_seed_import,MSS_BABY_UNICORN_2023,https://www.mss.go.kr/common/board/Download.do?bcIdx=1042145&cbIdx=197&streFileNm=a44ba7a3-17ac-4097-a781-6a859204f63c.pdf,MSS 2023 Baby Unicorn official selected companies,중소벤처기업부 2023 아기유니콘 선정기업 공식 보도자료 기반 bounded 확장
인포마이닝,스타트업,,,대한민국,[],manual_seed_import,MSS_BABY_UNICORN_2023,https://www.mss.go.kr/common/board/Download.do?bcIdx=1042145&cbIdx=197&streFileNm=a44ba7a3-17ac-4097-a781-6a859204f63c.pdf,MSS 2023 Baby Unicorn official selected companies,중소벤처기업부 2023 아기유니콘 선정기업 공식 보도자료 기반 bounded 확장
일레븐코퍼레이션,스타트업,,,대한민국,[],manual_seed_import,MSS_BABY_UNICORN_2023,https://www.mss.go.kr/common/board/Download.do?bcIdx=1042145&cbIdx=197&streFileNm=a44ba7a3-17ac-4097-a781-6a859204f63c.pdf,MSS 2023 Baby Unicorn official selected companies,중소벤처기업부 2023 아기유니콘 선정기업 공식 보도자료 기반 bounded 확장
조인앤조인,스타트업,,,대한민국,[],manual_seed_import,MSS_BABY_UNICORN_2023,https://www.mss.go.kr/common/board/Download.do?bcIdx=1042145&cbIdx=197&streFileNm=a44ba7a3-17ac-4097-a781-6a859204f63c.pdf,MSS 2023 Baby Unicorn official selected companies,중소벤처기업부 2023 아기유니콘 선정기업 공식 보도자료 기반 bounded 확장
와따,스타트업,,,대한민국,"[""주식회사 와따""]",manual_seed_import,MSS_BABY_UNICORN_2023,https://www.mss.go.kr/common/board/Download.do?bcIdx=1042145&cbIdx=197&streFileNm=a44ba7a3-17ac-4097-a781-6a859204f63c.pdf,MSS 2023 Baby Unicorn official selected companies,중소벤처기업부 2023 아기유니콘 선정기업 공식 보도자료 기반 bounded 확장
지이모션,스타트업,,,대한민국,[],manual_seed_import,MSS_BABY_UNICORN_2023,https://www.mss.go.kr/common/board/Download.do?bcIdx=1042145&cbIdx=197&streFileNm=a44ba7a3-17ac-4097-a781-6a859204f63c.pdf,MSS 2023 Baby Unicorn official selected companies,중소벤처기업부 2023 아기유니콘 선정기업 공식 보도자료 기반 bounded 확장
캠프파이어애니웍스,스타트업,,,대한민국,[],manual_seed_import,MSS_BABY_UNICORN_2023,https://www.mss.go.kr/common/board/Download.do?bcIdx=1042145&cbIdx=197&streFileNm=a44ba7a3-17ac-4097-a781-6a859204f63c.pdf,MSS 2023 Baby Unicorn official selected companies,중소벤처기업부 2023 아기유니콘 선정기업 공식 보도자료 기반 bounded 확장
코가로보틱스,스타트업,,,대한민국,[],manual_seed_import,MSS_BABY_UNICORN_2023,https://www.mss.go.kr/common/board/Download.do?bcIdx=1042145&cbIdx=197&streFileNm=a44ba7a3-17ac-4097-a781-6a859204f63c.pdf,MSS 2023 Baby Unicorn official selected companies,중소벤처기업부 2023 아기유니콘 선정기업 공식 보도자료 기반 bounded 확장
콜로세움코퍼레이션,스타트업,,,대한민국,[],manual_seed_import,MSS_BABY_UNICORN_2023,https://www.mss.go.kr/common/board/Download.do?bcIdx=1042145&cbIdx=197&streFileNm=a44ba7a3-17ac-4097-a781-6a859204f63c.pdf,MSS 2023 Baby Unicorn official selected companies,중소벤처기업부 2023 아기유니콘 선정기업 공식 보도자료 기반 bounded 확장
콥틱,스타트업,,,대한민국,[],manual_seed_import,MSS_BABY_UNICORN_2023,https://www.mss.go.kr/common/board/Download.do?bcIdx=1042145&cbIdx=197&streFileNm=a44ba7a3-17ac-4097-a781-6a859204f63c.pdf,MSS 2023 Baby Unicorn official selected companies,중소벤처기업부 2023 아기유니콘 선정기업 공식 보도자료 기반 bounded 확장
트리오어,스타트업,,,대한민국,[],manual_seed_import,MSS_BABY_UNICORN_2023,https://www.mss.go.kr/common/board/Download.do?bcIdx=1042145&cbIdx=197&streFileNm=a44ba7a3-17ac-4097-a781-6a859204f63c.pdf,MSS 2023 Baby Unicorn official selected companies,중소벤처기업부 2023 아기유니콘 선정기업 공식 보도자료 기반 bounded 확장
티큐브잇,스타트업,,,대한민국,[],manual_seed_import,MSS_BABY_UNICORN_2023,https://www.mss.go.kr/common/board/Download.do?bcIdx=1042145&cbIdx=197&streFileNm=a44ba7a3-17ac-4097-a781-6a859204f63c.pdf,MSS 2023 Baby Unicorn official selected companies,중소벤처기업부 2023 아기유니콘 선정기업 공식 보도자료 기반 bounded 확장
플라스탈,스타트업,,,대한민국,[],manual_seed_import,MSS_BABY_UNICORN_2023,https://www.mss.go.kr/common/board/Download.do?bcIdx=1042145&cbIdx=197&streFileNm=a44ba7a3-17ac-4097-a781-6a859204f63c.pdf,MSS 2023 Baby Unicorn official selected companies,중소벤처기업부 2023 아기유니콘 선정기업 공식 보도자료 기반 bounded 확장
